,Xt_MPI 1,Xt_MPI 3,Xt_MPI 6
50,0.3212122218695149,0.4371767424994819,0.4154174018524928
51,0.2427496507735852,0.39258434606900733,0.3915865535859733
52,0.0031890811305693464,0.02323546001701859,0.0626474385353991
53,0.3083522616393821,0.4059631910461555,0.3934419957958787
54,0.0461677918848683,0.14788026247022315,0.19996212525757426
55,0.21098337753856583,0.3594099085048834,0.3797312955618758
56,0.10109384143950707,0.24312710046667096,0.307500559638929
57,0.07077386407066012,0.12529565636925075,0.16804131578072293
58,0.10367471345288519,0.1744918685418655,0.1991341408780586
59,0.003121572671032102,0.023439938717901156,0.06606487221036328
60,0.009341674460597927,0.04076416451486615,0.08322326687109538
61,0.2539885690346913,0.308663252327114,0.3020829055576953
62,0.14154389782689686,0.20176251968247333,0.2203732220712472
63,0.0737940301729084,0.14911181905843895,0.1787073347149226
64,0.08025805888471144,0.12775138734218855,0.15840921697022142
65,0.004154184220063589,0.026535345753721795,0.0636426232977045
66,0.08375630556825255,0.17899772305270412,0.21096894900402688
67,0.14155824006490483,0.17272058291601672,0.19235594422799931
68,0.11737759154394112,0.16123525805328184,0.18804986926362485
69,0.0323207207215247,0.09068448712104106,0.14300083255847537
70,0.1202473498885242,0.1683400944365874,0.19193909280831983
71,0.09392653745923145,0.17441781801345183,0.2083352496383556
72,0.00727370485430603,0.05619775613674742,0.1267673775432455
73,0.004446283517694999,0.026705971301237197,0.0640131841176034
74,0.008373794149857158,0.04116913700396832,0.0877608928462614
75,0.0027438621374145417,0.020498326646784155,0.05819639244845272
76,0.016776741114677262,0.08367714697529276,0.1543398436392093
77,0.03886702659776233,0.10602063645477607,0.15576139094280456
78,0.02861655154351409,0.09689839208010936,0.15116627955059972
79,0.009978111972195789,0.06561441791159393,0.13206304056712684
80,0.021429443321951784,0.08729437321009098,0.14571736756879333
81,0.011958960658640222,0.03486862288129856,0.06877832615278487
82,0.031214435106158917,0.12581131320109898,0.18739784385617955
83,0.04417171054572943,0.11257591396452436,0.15052657566327715
84,0.004274950332344281,0.02551399093162836,0.06434517133514035
85,0.02580202972482498,0.07432118644184539,0.1169273069986154
86,0.27238615019260515,0.3234039155315197,0.3129544588682876
87,0.20982529708114334,0.27384509267144597,0.27567554193469873
88,0.2427435566190983,0.3000669457747044,0.29539857818080256
89,0.01646103916920241,0.05892548066670598,0.0981125240518037
90,0.026555040067195633,0.09474306511584614,0.1515935980107993
91,0.11340272200646681,0.2079794334455633,0.22629402437426055
92,0.12525004436002124,0.1940771119419293,0.21552466951703184
93,0.16892636064331082,0.2579375466550177,0.2690524817617973
94,0.004862146450272468,0.022542012223122798,0.056486099902959885
95,0.01753806268707846,0.09445694089118102,0.16919705988652295
96,0.17032830088477752,0.2137484531409561,0.23206079406852462
97,0.023584325118134308,0.09149519463105953,0.15097844105474517
98,0.11101897780131244,0.18903015503501713,0.2153365371468773
99,0.09575667771722529,0.20129896973325784,0.23497614678126627
100,0.07226649713366534,0.18386421980775008,0.22063961688267797
101,0.05812180302589935,0.16773831849396464,0.21172017655038594
102,0.07227203688796065,0.1838718255036354,0.22064558748843785
103,0.09871752590884647,0.19357090546001285,0.21451777586453488
104,0.0017990593822588387,0.014124890148062048,0.042403438161951176
105,0.010956565580917748,0.045998285871315395,0.09396958258944153
106,0.004973803087343724,0.027637967335458605,0.06416351606028091
107,0.0974109749175042,0.2187187245513791,0.24321436385406545
108,0.14470251086056599,0.2504508451598987,0.26370564108653716
109,0.06422384468149732,0.16230630537495305,0.19688098850913952
110,0.004800628444931743,0.028421175730963203,0.06957801508482672
111,0.1339286576140513,0.2145224616563705,0.23531844557337778
112,0.26098195502045873,0.4446660104139057,0.4565430181984937
113,0.045696392108047365,0.13334244176832422,0.1816322606265658
114,0.022126442279432564,0.09802261066449056,0.16359904637354264
115,0.028488784965540824,0.07302359891897514,0.11975710236677967
