,Xt_MPI 1,Xt_MPI 3,Xt_MPI 6
49,0.12561667783742347,0.28471859689840107,0.3952413173561752
50,0.09454551199126669,0.24126772869303284,0.36620803951715375
51,0.07007401916447949,0.1894713995989413,0.30374703932649444
52,7.026185394852704e-05,0.0006865780767507009,0.002656879345382486
53,0.15515756964589714,0.3121237812595589,0.39206087492340597
54,0.0065525639497525335,0.039575962885603166,0.0948014922714872
55,0.059820914439341996,0.15630138314640382,0.2500338409294217
56,0.0292499116059792,0.08562062903979542,0.15479086393954866
57,0.011466655155939663,0.031520580575360314,0.05496918642729765
58,0.035850518576525686,0.08905419617345137,0.13026905768507946
59,0.00011051455116415661,0.0009012624792898288,0.0032511821794230277
60,9.928656905083183e-05,0.0006074033458708027,0.001778666337348042
61,0.10881849887084673,0.23009079256216827,0.2952355622058053
62,0.05917875034753324,0.1252318112311311,0.16887516455615567
63,0.011990954865205856,0.0562502302155707,0.104924010342658
64,0.016346719478615695,0.047301390296016925,0.08016782423687355
65,5.6804963449539306e-06,5.566863197794237e-05,0.00023470484520713084
66,0.01793958909785228,0.06234081320008232,0.11858680306340784
67,0.09439942408853691,0.13625660636725515,0.15588519175371487
68,0.06531465019977423,0.11262418232512132,0.1385657500823071
69,0.0042605514368066226,0.020394961970859903,0.04459797619291624
70,0.029353245386546156,0.07468098783049183,0.11712643434593799
71,0.020083101518366227,0.07304930310778651,0.12391158526592323
72,0.0001633115647048696,0.002402961196530472,0.011023954818012516
73,0.0002195030219998639,0.0017651182964325165,0.005891852071469491
74,0.00018214393445029124,0.0013175717702913587,0.0041017140835647465
75,0.00020352521451695411,0.0016584743616197045,0.005884741738118191
76,0.0018630328610028319,0.013239146118199138,0.038610550284128124
77,0.005986160264675469,0.02865062281262335,0.06047109080626797
78,0.004769568115643273,0.024688114917622565,0.055357431449003666
79,0.0003482068659521789,0.00485405347603132,0.019769330260798735
80,0.0017069519489739384,0.014859080914433135,0.041494386916483356
81,0.0004990627578512612,0.001624730666694615,0.0034510108457346707
82,0.0002158782494495354,0.0017543327908800886,0.006059899997539852
83,0.00026401570716333623,0.001999830371732458,0.006460208724900768
84,0.00014439768900261613,0.0010831121237541309,0.0034724358125276136
85,0.0005830808557104073,0.004263565098272318,0.013003371786135353
86,0.12579247622796258,0.2471604635331394,0.3081478728869119
87,0.10114316030128179,0.20205345249813858,0.25417369687541
88,0.10075079450682947,0.21415906094469736,0.27841124980167264
89,4.925041557832727e-05,0.00048744321878538125,0.001968672260741596
90,0.0011047978313718956,0.0061404689735068295,0.018463960085711783
91,0.013622054613004928,0.07083397999179906,0.13973622964618015
92,0.038054612322167135,0.10182784395135724,0.15594230531464254
93,0.02459937013296532,0.07437319746482184,0.13789000696266152
94,0.00024016424354564184,0.0008132200301969649,0.0018544939461129823
95,0.0006611951941155614,0.006079686389492314,0.021699435033269193
96,0.11950812031724894,0.1629752792746823,0.19181593977037917
97,0.0027717425776377772,0.016412465134435637,0.0434600212832751
98,0.041123047931264485,0.10150783132944731,0.15264607419299092
99,0.004875992023688848,0.021603167564584125,0.05564134554668146
100,0.0048839677562538516,0.031105581065626036,0.07823890849318436
101,0.0034134144841314203,0.022789339478005176,0.060732573741871854
102,0.009458028452090527,0.05149278516133882,0.10844322410968842
103,0.000177234619755052,0.001276242657275729,0.003870058008543709
104,3.612347282453465e-06,3.471743494958551e-05,0.00014446874737926611
105,0.00021764078970615478,0.0012972168785750097,0.0035667543158628212
106,0.00013483849640806905,0.0011845922902154076,0.004181634297340164
107,0.015292616918228315,0.07897782287721751,0.15792029714580613
108,0.030503755784299216,0.10050806303131907,0.18072325865332742
109,0.008721047950476596,0.04355641950499443,0.09600258972573728
110,0.00013930951396133376,0.001108065046699924,0.003737013043633881
111,0.0579195975964986,0.132939709922788,0.1866795110233551
112,0.10055043409816884,0.2534347570817159,0.3892876529208997
113,0.0067376696317085595,0.028580833377461833,0.0636910582418856
114,0.002620684862781535,0.01570993412077498,0.042843103696649704
115,0.003289509870363807,0.01048694489978047,0.021070430361967114
